promedio_horas_mensuales,llegadas_tarde_90d,salidas_tempranas_90d,ausencias_90d,desempeno,satisfaccion_laboral,salida
150.7088291699782,2,2,1,74.21425650514763,74.94591265640338,0
142.50378945740536,2,1,1,50.30727120488611,85.7679521017333,1
165.43693697710714,2,2,1,81.56307888962695,30.16881655590609,0
164.1400281300798,4,1,4,56.089818771198495,59.63928761308149,0
132.79708673602477,3,2,5,57.246607675665125,16.800399417238665,1
173.59986197718268,2,1,3,76.04872060123319,100.0,0
220.0,1,3,1,62.18592382035624,55.454627854780185,0
148.97445612458384,3,1,1,44.25486732421365,36.540367314357894,0
169.51463693849465,0,4,0,85.43793341737494,78.05911718348571,0
173.88907881889193,2,5,1,100.0,60.959389327137515,0
155.32427968046247,2,2,1,65.80575124926446,25.290125148199124,0
169.65870379933543,1,2,1,72.95011537171376,72.25481883683585,0
155.64633154437416,3,1,1,89.41187435842825,82.99350672883646,0
169.59432055146448,4,0,2,95.45243453305211,39.236524640009016,1
158.54734995877763,5,1,3,89.58419378219047,76.79382552670513,0
153.39260586987783,2,3,8,8.64344825448626,94.0379737541771,0
157.9478069247098,0,0,2,44.58938362540353,0.0,1
175.870923852127,3,1,0,73.73559802609974,47.4385368344759,0
155.86497577878387,5,4,0,83.87206888931618,71.61418126938004,0
160.7079944062216,0,1,1,100.0,37.20557431824693,0
141.219711237128,5,1,1,57.46899165891017,75.1072247706423,0
142.77989477117316,0,1,2,59.447211108366346,39.43673983619416,1
161.10152942815031,0,0,0,20.754433688520326,86.71974808094889,0
163.0216306082302,4,1,5,51.56982931659929,29.4611540855179,1
159.98847104442308,3,1,0,53.57313867739804,70.03374324605973,0
162.05972549556444,2,6,0,82.33247273475212,74.3343899579611,0
169.48382168007743,2,1,0,73.36905584159177,63.81041584588204,0
108.14122620478304,3,1,0,57.74388988443037,45.388970222118104,1
147.99143975392772,4,0,2,33.55485275432312,36.74527564057154,1
161.66548959852614,3,1,0,75.67895075738767,77.22606699708795,0
172.1759744140019,2,1,1,71.0378533258697,68.9469682685819,0
120.26173613197668,5,1,0,53.70398532354096,78.81591648326054,1
177.7015487365294,2,3,0,35.22024483748856,58.31587276339687,0
160.07275346229616,1,2,0,65.80828382728133,62.310265442287324,0
123.22849522742322,1,0,1,13.453305856318083,67.76758968711881,0
142.3405134420041,2,4,2,79.34023639832134,35.99461948476663,1
165.18400421440947,3,2,1,93.81324824457867,54.20325751326935,0
197.4320759185457,0,1,0,77.7670777195369,52.46553947860633,0
167.1279021471177,2,1,0,59.95490579761157,14.98765133711181,1
136.46836268469818,2,1,2,86.6801716916298,65.36287262607333,0
170.16930369891645,4,5,0,70.17314250856703,40.50474183657873,0
131.13965218346317,7,0,3,60.7427675491289,59.427144073740486,1
190.49958379297405,2,2,0,87.80742778216441,75.72485114442969,0
189.63761054130848,4,2,0,85.6077794703729,89.92635860391317,0
216.99424591255533,6,1,0,94.64670858515628,100.0,0
156.49744815686046,0,2,2,100.0,81.06595584858744,0
141.72754350910847,8,1,2,39.289880239801725,38.17575093032043,1
138.4289432711526,0,1,0,59.48695121409151,31.979225783415536,0
127.84716449643992,4,0,0,47.48452988170919,86.6225180584656,0
183.27183539348815,0,0,0,50.515113816962284,86.98513636654438,0
148.9484118469482,6,2,0,68.81543043264173,64.98445699659067,0
161.48882040965424,2,1,6,60.98823219463631,22.618488662675656,1
177.34713134721093,3,1,2,43.75020576586178,82.52591642871035,0
158.70349873787384,2,2,1,88.97241751107643,75.51632992060567,0
167.05984087482508,2,2,2,24.28939042377624,65.74260934453204,0
162.8674804868914,2,2,5,78.0044077679743,89.91334762100975,0
131.44345833246314,2,2,2,53.05920811027974,70.26580991022146,0
166.8322944393186,3,4,2,93.92330899628152,81.93637501126551,0
163.55274965728213,0,0,1,69.66356166229502,62.67376767722994,0
148.35353193235358,1,2,6,94.16370740891672,60.654525183002505,0
150.56647424608892,2,4,1,48.86774024242323,52.334426909213796,0
144.17819044356978,5,3,3,46.979811165701896,12.64203103564586,1
120.6034753172637,0,3,1,84.94698510953447,55.3894484870372,0
157.2658971786452,2,1,0,76.19013853081708,100.0,0
147.7199125484186,2,2,1,66.13112206422356,91.86461233729918,0
111.33271833928956,5,1,2,28.811755122969277,24.741142869451927,1
172.6187881190273,2,2,5,94.34820244231182,90.05861300860076,0
182.2624399284102,3,3,3,34.47149408398607,65.75176151365578,0
167.06953399759465,2,4,1,62.36506196523633,58.43495583520334,0
105.74317284088016,3,1,1,26.58464913981517,56.473634815747346,1
155.96365599008598,4,1,3,45.88482462861718,57.46203591034164,0
208.71480710382775,3,1,3,58.054371781133874,63.429953357740544,0
150.8742184203644,3,2,1,100.0,55.09201333620903,0
164.51090670444427,4,1,2,49.56985729346742,22.004764360318305,0
141.0023025238541,2,4,2,78.14055598065724,89.9587208353601,0
202.6359352782713,4,1,0,82.59938442523492,48.68347600313083,1
134.25738004649008,5,0,4,82.7974987965915,25.745050853485427,1
174.5142024081166,4,1,2,42.97705314915922,96.56216844914702,0
168.74104110796935,2,1,2,100.0,99.03343998268993,0
141.99841095821935,0,1,1,86.29772973423351,22.6720088705394,0
148.32261379404065,2,1,2,73.45266449428212,100.0,0
137.48419598153345,5,1,2,52.21159161373041,87.68327720346598,1
124.26185665760451,2,3,1,21.12724178942259,32.39174012094216,1
143.6855741615756,5,1,0,98.39108091000041,34.991263036903355,0
169.82560519761608,0,2,13,55.371764361779825,67.7831176486595,0
154.29387979031733,4,2,1,62.446515788492434,81.12430923544602,0
131.63377090223275,6,1,3,61.059364272437676,31.638872645861255,1
145.06578296182684,1,5,2,15.930083639926073,37.188072985989976,0
139.44700088728314,0,0,1,100.0,52.80108739626581,0
186.0251695682556,2,2,0,96.6280047247658,66.15000879256046,0
147.12224993106517,3,2,1,87.57288183245525,51.497089455364126,0
173.92583512712352,4,2,0,97.66685866108064,86.71680085762578,0
192.31750196223265,4,3,0,55.1333860517412,79.83140684379504,0
162.47852251452758,2,3,1,66.27384263575263,47.04068908234768,0
150.62720898715497,1,0,2,100.0,66.24867537270495,0
152.05368693100266,1,4,1,72.60507562393923,65.91258216935636,0
178.6579137501361,3,3,2,76.34910890243904,52.83585077077117,0
194.9871746761404,4,2,1,74.04857705004015,50.927067605824305,0
141.2023773116136,2,1,2,81.87963130204837,90.04838558942154,0
121.43915223691708,2,1,3,61.8951307889762,69.38501522050657,1
185.59536530017706,2,2,1,14.27666561865464,85.33432691271877,0
148.23097028637687,3,1,1,78.35807141042687,61.73494675676629,0
153.43227922069914,5,2,2,99.06100182215889,43.80513936689327,1
154.2631116708326,0,0,1,50.83820005531561,68.33438148106245,0
145.0956367418973,4,4,1,94.70841673991478,73.30300184346439,0
166.97574316436442,2,2,2,88.57873089087401,68.5559773726338,0
159.19555442607333,2,1,6,91.40377659967405,62.99484728469604,0
176.9434981147056,3,0,4,60.675971325697446,68.2198710445024,1
194.66685662232652,3,1,1,29.68635501133563,2.3796848892939053,1
141.82900679665005,4,1,2,41.12027747496679,55.5217995570446,1
144.01747095440206,5,2,2,57.93283610679877,53.29440902982939,0
163.24739385480206,3,1,0,83.9146590213782,94.66993011139817,0
112.40729111001981,1,5,0,55.195468842225424,70.30709342834626,0
146.28167781818266,2,5,0,93.3567195330546,80.32117275389284,0
205.00523967082245,1,1,1,89.72449533732197,69.72608687657329,0
141.0224449104852,2,4,0,87.07841030369224,80.61155100576875,0
127.39354200408079,4,1,1,16.89772190810685,57.980344211745866,1
150.76943282545807,2,2,4,46.94688435075653,2.238834985572936,1
121.29460795864338,3,3,0,76.8630477090131,79.52555133804634,0
155.02287588949048,4,3,2,82.50413115738156,59.855259440807345,0
159.90575242850343,0,0,3,73.43160467600418,100.0,0
134.5674813451894,2,2,1,95.61912225576398,27.60471583311826,1
160.23770895373335,2,4,1,48.42628535621472,100.0,0
176.37041325787425,3,3,1,60.28909733248351,90.3486218609128,0
146.32946373949892,3,2,1,94.81302659848356,63.76881232931942,0
166.9323233423413,1,2,0,100.0,63.24262471315864,0
134.4425542917322,4,0,1,66.88743713958735,100.0,0
113.13153438705697,1,5,0,100.0,93.88553938033238,0
178.66280957391373,4,3,2,50.73421516508873,78.27404776595637,0
157.06605227500205,4,2,1,76.73381819676321,46.5624894477652,0
195.4111338788794,3,1,10,41.38674187079929,75.55588088395585,0
157.39183843024784,2,1,0,100.0,98.43289748257611,0
134.84055151702216,1,0,2,26.461290873555363,98.42776400554008,0
156.1327018768753,2,5,1,59.71079158895397,84.66544559731187,0
112.29838704574325,3,6,0,59.996486970725,70.40373914167976,0
146.87101883778143,2,1,0,57.667660545785,72.5627233683186,0
154.97626594946,2,1,1,58.33459691829895,91.74292521253159,0
170.05769606328298,1,2,0,71.87795291766652,60.177478741057755,0
132.5803121554835,2,4,0,85.87465285175375,64.45182835694446,0
137.14278533263106,0,1,1,79.5145700358329,60.72963026439952,0
141.50523217524636,2,0,4,95.12145662552908,53.06156912060663,0
129.517338592245,1,0,1,100.0,54.86728069748281,0
154.26591474457638,1,0,1,32.420735812153445,31.462703689911145,0
184.04019835299061,6,1,2,37.79924176786615,81.20366699616683,1
166.02234703085833,2,2,3,84.29940830789505,32.48497655842195,0
168.30920248737397,2,0,1,80.12810474980874,86.68586989183531,0
187.8839497093653,4,1,3,85.40195442161672,35.81655496753119,0
138.7970649367933,4,2,11,82.02366592211803,94.95180633744434,0
168.647788611409,0,2,0,57.90567002839576,84.91799599890368,0
150.5192976239763,3,2,1,76.39227167877364,89.77648659188881,0
185.8553823995716,5,5,4,32.73893794016259,22.937026983726593,1
169.432046403919,2,2,1,91.94044249246924,56.61580313752701,0
174.0158160736085,3,1,0,29.071992601869653,82.0850163261115,0
135.25585909912758,2,1,4,84.19538970087572,56.985899925166684,0
125.11860116839449,2,3,0,72.36395384678832,87.46764736255022,0
143.9391096198907,2,1,0,90.24184423103439,97.17893188712117,0
161.08562000526808,1,0,0,63.71475658108889,64.25800993046012,1
152.4965977554062,3,2,2,38.2264642190589,61.030184025103466,1
160.52346687320625,4,5,1,77.62456778729418,73.3259475658432,0
158.48488133364742,2,2,1,54.80487339396724,6.297823672814729,1
151.55574631376672,0,3,1,91.47331288704449,80.68423005906749,0
219.75970834398413,1,1,1,56.00915235643238,34.537172148149594,1
138.9286826718312,1,1,1,55.661985638897285,71.56806929481407,0
168.65185043083733,3,2,0,85.0243241372486,70.62779166811917,0
156.60089000675796,2,4,0,60.30642306233335,86.10431237559713,0
164.77392956427678,0,2,1,62.25492968284501,100.0,0
128.0685871338384,2,3,0,60.344770013018504,88.8863448700228,0
159.62564605739055,2,2,3,78.9917421990202,92.647827011717,0
160.3591287696932,0,2,1,84.32576223400285,69.80148502748679,0
145.69025929965844,4,0,1,57.903416037226215,52.128278956137805,1
179.99094136162057,4,2,2,14.416753913522385,42.523290756211495,1
193.5823892280111,3,3,5,45.262375498171565,52.5178481633605,1
112.19314190058336,4,1,2,52.48974660145524,16.509867100602253,1
163.0851546297583,6,2,9,80.35834037236518,76.12757649733662,0
137.7449604754454,1,6,2,93.16029521756414,90.95207484386053,0
152.9370145287307,3,3,1,81.74926810385783,79.50088569516019,0
193.51975969814404,1,3,1,56.32676208021394,84.69162333248599,0
133.78477660574117,2,0,1,84.9120208290179,53.79018383092017,0
162.11163216925863,2,2,1,100.0,80.39957159973369,0
141.15414516300746,1,1,2,100.0,68.7500728476762,0
212.42833902251692,4,0,3,8.998423797488776,20.464506104029052,1
155.57863888331275,2,3,1,50.87347939524133,61.027381452182006,0
154.15077297735704,1,3,0,92.14408679900677,85.15081391764201,0
161.29256947953266,3,4,0,81.08121693578902,100.0,0
150.92226029492664,4,1,2,66.70234262928977,46.29428686672978,0
169.8716992010367,2,1,11,81.55160952115298,70.96370264946881,0
160.57115935152666,5,2,6,33.31590745671615,27.578378796871615,1
174.85931044535013,1,5,1,90.61243437714376,67.64632941659352,0
160.90546490600263,0,2,7,53.41641743880703,59.48990204311366,0
164.24202103979255,3,4,1,73.02539761699012,100.0,0
169.79607635899222,3,4,2,76.152424089057,81.51511352487658,0
181.0522338821414,0,4,1,75.42685232294244,72.78247429174391,0
149.67417840898608,2,3,0,59.81515291695412,92.37498276505207,0
110.29855947248103,1,4,0,100.0,100.0,0
110.71676461318302,4,1,1,49.22358831093959,67.87475903807174,1
123.54394602369555,4,2,1,62.562840767401525,28.50027311689654,1
151.78188644450265,5,3,6,61.07792147299892,80.89254735113812,0
170.38482293257397,2,1,1,66.05237136532605,86.77936503526378,0
169.73020380844935,1,1,1,89.56957708021125,81.00120129010516,0
113.07899833939969,1,6,2,97.58715810730553,65.21052002579115,0
160.06641519648247,2,2,1,100.0,74.65566408986219,0
159.37443198991434,0,1,0,66.19849035975507,99.60865631274467,0
151.152894448188,3,0,1,77.67690786445192,64.83851676700806,0
155.83696865603306,1,3,0,100.0,64.61764814888953,0
175.24120613073669,2,2,1,76.84612021132247,100.0,0
149.1624583351481,3,1,1,63.713486358869105,68.43662588504408,0
113.71815090610251,4,0,1,23.426433234877326,22.992285601198883,1
164.99407717261724,2,2,3,79.61650199336714,65.1309132715571,0
170.82364009176328,4,3,5,95.69356146881196,83.29572653854865,0
147.09536750436553,2,0,1,95.20563750209035,72.95266096806985,0
145.83973838436503,3,2,2,75.95604846659427,77.12189169668478,0
181.8602113605231,6,2,2,73.4172082468023,73.20439279556675,0
156.61505718636474,0,3,1,77.31070874566652,71.6987340208465,0
149.58111598682567,2,3,0,93.99213835677978,74.51399156386823,0
176.8600124731469,3,1,1,78.33660085536604,57.74398410081435,0
141.3245866631185,4,3,1,38.07435194180476,100.0,0
159.33249223963742,0,0,3,100.0,27.38046948070236,0
175.32189636750297,4,4,3,87.69266881079444,73.26191735451033,0
148.76333124847963,4,3,5,11.396547823188643,87.26390705917333,0
170.9307735165935,2,1,1,90.71076320412487,97.89689696380286,0
167.16551852088332,6,0,2,94.31531246257715,75.55461510431549,0
138.4027796243794,1,3,0,95.59984090882844,70.242170291287,0
146.84973020703927,4,2,0,100.0,1.7890680973270037,1
200.23818236228877,0,1,2,33.69729793706793,99.60959929200236,0
158.92117658038322,2,2,0,70.06561263519072,46.4898733449441,0
103.01594038909383,4,1,3,66.64571394444874,76.29000713289571,1
170.2270713794251,4,1,3,21.223960241727127,0.0,1
161.75303484071682,2,0,0,100.0,55.94504522650351,0
175.38525022566554,2,2,3,84.1424314017069,46.257140582119106,0
188.3496026590997,0,3,0,100.0,85.62404394707403,0
168.17684254878043,3,2,1,83.56388270376688,53.05799254475829,0
156.71975025335323,2,1,0,100.0,70.45447003531578,0
162.13254102846818,0,3,0,53.65791599652929,42.496628048198474,0
147.03497148109093,2,1,13,81.70542448628422,64.9882476453292,0
158.35297177439298,4,1,1,69.5595390538719,89.39850152824977,0
114.02329600904443,3,3,3,62.821838286347756,93.74133629800426,0
143.7311150604843,3,3,1,74.55623909847994,100.0,0
110.78734261916219,1,1,0,91.66261550079938,90.81340795810343,0
150.1938128736215,0,0,0,72.83322665159693,77.63549773310207,0
123.90881006840293,1,2,2,85.79530610890347,62.305884882983165,0
128.6819768055202,3,0,2,77.00229746244179,64.3721165205626,1
160.76168193283374,2,2,0,81.39481651054021,92.96001911096532,0
174.37769087907878,0,1,8,100.0,61.802622227752536,0
132.690437417751,7,3,1,53.954926174309286,79.56498813849194,1
124.02616943501758,1,3,1,70.33988670608886,43.924294712249285,0
118.13932297696353,2,1,3,87.90556730198841,61.095858597589384,0
146.511101427851,2,2,0,95.65603908057489,50.85247199631853,0
182.8849199585094,1,3,1,28.062065265620703,94.60724301996851,0
160.1876181719772,1,1,0,63.000604911922295,57.78932400230689,0
135.28806530247059,3,5,1,22.059891486282584,82.28646833662829,0
150.34330320528431,1,2,0,83.05653142991719,91.49070467956467,0
131.28707808431835,4,2,5,56.97744619795764,57.74736118889375,1
146.34045414840347,2,0,0,74.09487547316435,83.23655010515374,0
195.40882820923184,2,2,1,99.45484691067324,100.0,0
194.26121635169324,1,2,1,89.02826090966207,77.70587249719739,0
164.65899088026362,0,3,0,75.7235068384547,78.08810012832336,0
194.78947049481502,3,2,1,34.17429370576913,74.67503730075296,0
148.13776755816383,0,3,1,96.26136755957756,71.18231940422234,0
171.40214332592018,2,2,3,55.99034125745177,68.25546231974852,0
174.31554740000388,0,0,2,57.17157579916102,77.71398663769936,0
184.6002826127389,1,3,2,79.38601240122392,68.57923762298138,0
154.02812040957804,3,4,2,92.5372868092143,60.55517204522197,0
144.26688959245004,3,1,1,54.60612141858628,60.83396401065806,1
146.4592205169684,2,1,1,64.61720960468409,2.4348402200006944,1
184.32223967822262,3,0,2,21.054575618543975,59.673869282322165,1
199.24129893787298,0,4,0,100.0,80.42507247202322,0
154.4017079451039,1,2,0,77.28824033943245,46.72957240618734,0
130.711398417313,2,1,0,100.0,72.10608454490425,0
142.92362290028518,1,2,2,100.0,65.55207773790649,0
165.47100228840262,1,1,0,65.33094986052353,100.0,0
138.49796889784903,5,0,1,61.02402376130702,58.67371212265938,1
163.8644265922948,1,1,0,38.11861043548036,69.22452730015141,1
195.9596775840237,3,1,1,66.30510885360214,86.89866265154397,0
132.72114665113716,2,2,0,100.0,41.70575920388401,0
154.2873559767657,3,0,0,100.0,75.29062054147542,0
176.24997721668126,4,1,0,72.56810453656963,51.21712670541697,0
170.1991368806104,1,2,0,69.5165374968282,48.33742984880345,0
201.03376947331353,4,0,1,83.47036523193191,84.02726722471213,0
149.41287228918648,2,2,0,84.73028168681105,100.0,0
147.2569225053059,0,5,1,50.81754884751147,70.47346602761824,0
174.74331276778807,6,1,4,56.15860969976552,75.85105400983731,0
161.04849353054504,2,2,1,80.46669316241173,89.74116211362437,0
220.0,7,1,1,90.68082751305693,3.5148824444046767,1
126.45424872624423,3,3,1,3.8603881821427577,98.5250655962291,0
152.02943734739992,3,4,1,99.86431081633647,89.60806804456047,0
151.09238796678108,2,5,1,74.90908465623997,31.02210326691852,0
143.26054149903376,4,1,1,93.10476776301714,90.01374086272392,0
126.40719829198845,1,4,3,85.15576720599503,98.75238144600685,0
133.76931960075828,7,2,1,77.24904046585935,64.2561046554206,1
174.38133626812046,3,4,5,64.38724065680726,5.004092039373127,1
168.3945643131861,3,2,0,38.9471074632738,76.17291254996955,0
156.4788742632922,1,3,0,47.815728647231275,100.0,0
150.20662825223894,3,2,2,82.44336785809156,79.0855084227229,0
152.3936550443385,1,0,2,57.71715034760383,71.75945450616165,0
145.76688623582228,3,4,3,77.58095091135758,87.6798642468354,0
153.82587981590197,3,0,1,86.11116982367837,89.9441821718037,0
154.27966748705137,0,2,1,47.4462340034666,86.7585859889826,0
161.7188146605163,1,1,1,50.607441969676756,67.97057170963595,0
168.05030146410687,3,0,1,76.32003925539372,99.09533619031035,0
194.76289423758257,3,2,1,84.59129526382347,59.961526563817515,0
180.71907556278927,7,2,2,15.943553258664672,45.22472451984464,1
152.66577444414492,2,2,0,74.75177848592106,92.83881249071217,0
171.4091228715224,0,2,0,55.50044632889338,70.94851398849372,0
173.97604112579415,5,0,3,92.05376574829731,82.8776529038974,0
183.05230107728372,2,1,0,67.52742165621727,45.353890903659625,0
153.85414650915672,1,1,0,100.0,52.90496054138298,0
97.1093539492427,3,2,3,50.638577864109486,38.075509524306916,1
160.98121359335042,3,2,0,66.69821147365084,69.15125319212292,0
172.27716934377327,0,2,0,86.25307178540933,73.005694385399,0
165.68424840005,3,3,10,100.0,71.05671042152147,0
200.6071306149039,4,5,1,52.67199526312396,48.70985459895171,0
139.3873362377324,2,2,2,82.43484426615017,38.31287886198634,0
195.67107630574685,2,0,0,56.79714895447701,77.99721856457974,0
161.3937386290659,3,1,1,52.86508448700766,46.723112726777174,0
176.2891566633754,4,1,5,49.297154643536494,67.68628173388235,1
183.5988806897297,0,1,0,85.83282817766946,94.52687828687503,0
149.7441254502112,3,3,2,60.97152799867053,82.8136051846338,0
170.80674497827027,1,1,0,84.28724082267986,30.387440332653142,0
155.6190831402564,2,1,1,86.74647937442003,75.53250485207371,0
174.05635620270272,2,0,0,69.3221472146271,55.93737719677178,0
183.93792882336444,2,0,1,100.0,61.22134515549389,0
146.65918454820687,1,4,2,78.84565880821961,82.20845973519386,0
148.9561821769392,1,2,0,5.476727463244546,85.20412067052571,0
158.3634910036903,0,1,0,63.99460261885945,33.10482173421881,0
129.61779513929406,6,2,0,100.0,59.776293751557006,0
131.5919120381757,2,4,1,46.46743315155953,49.002149329040165,0
135.03977087640757,4,1,1,95.95681409475384,16.30688728905075,1
179.3992734436247,3,2,3,71.23994170124064,61.394053540394864,0
162.71747091130814,2,2,0,74.67066952799416,100.0,0
180.07637242392036,2,4,0,100.0,50.99244636808545,0
168.57188305248604,1,2,0,40.14796263091313,62.318969603178026,1
159.9595767366966,2,1,2,67.10694793606116,60.91578223636836,0
180.48727494318734,2,3,0,67.39981360139157,45.262011566601565,0
139.11324528953938,2,1,1,96.38884940810075,61.267049575386906,0
170.32592373289134,4,0,1,100.0,48.65208028118254,0
151.82206493180158,0,1,1,76.71415420609513,50.57365009703663,0
180.45445631359502,2,1,0,92.70016873838676,99.75704366902022,0
141.93534015866683,2,1,0,87.86886823517284,100.0,0
148.76045019270148,0,2,0,65.42394852713538,78.89667019418195,0
120.0870131385065,2,1,1,96.13259235657907,62.905842313337914,0
144.01828063151856,1,2,2,88.17091391028964,90.3515223454021,0
142.69891356223053,3,0,2,34.50371371644468,21.175671983964797,1
182.5549606868543,1,4,0,78.9844252801657,98.80580081605623,0
111.965556508056,0,0,0,92.56656669420555,51.345526952371316,0
184.97160688911947,4,2,2,79.27212411844772,45.79001530317361,0
148.8062022992398,0,3,1,67.8753567146135,96.92164097753313,0
144.82434847736522,3,2,2,48.542109574306316,87.49321071943596,0
176.61670392558014,0,1,1,97.24300174253379,90.81960355233423,0
175.51728655578125,1,4,7,58.114392406903946,78.55294107066209,0
153.57515672617617,2,1,0,54.38900022078263,100.0,0
129.45104891006127,0,3,2,64.77414033026767,100.0,0
181.32603585231556,2,2,1,63.45596156275291,48.04701622823392,0
136.62189994523553,0,1,1,83.91008746376721,60.71372085712113,0
178.17369048217128,2,2,2,83.91092048521351,62.96269691096981,0
134.40370386942615,5,1,12,16.443225648572962,59.03172288075075,0
148.25614893341415,1,2,0,76.23017217149449,69.16882211501463,0
158.0709912986176,0,0,4,39.15214311778264,75.32680428143674,0
156.928028175241,1,4,1,82.80595614007078,81.78353655067708,0
152.32919146491156,2,4,1,21.93251583717465,41.96593935065068,0
187.6223481207695,2,3,1,14.014096816036343,54.745675907452934,0
160.3238406509537,2,3,3,62.89072514815416,74.29318760076424,0
176.4203284373029,1,0,3,64.48777900449264,62.226670399330104,0
130.4772777114875,3,3,1,31.13715225060821,61.46020034907201,1
140.16415311359862,5,1,1,51.079181114506255,100.0,0
150.5296552815812,4,0,3,24.627683441082564,61.9150319403857,1
184.71316779879012,1,2,1,49.697441713290125,91.81669640493726,0
130.22051066154418,3,2,3,38.74037413680775,98.63002404352079,0
129.11862060106404,0,1,2,90.19803191740573,97.09864085159953,0
151.8770018733972,4,1,2,35.661545275199316,80.42271028647586,0
157.21356276145366,5,1,2,64.27207648662922,32.131331078795,1
153.83802083753284,4,0,2,27.078119457462787,46.59372094326884,1
165.7163026418497,2,0,1,70.34563941927377,72.96842535048488,0
160.3512643843037,0,4,0,94.58084860399347,73.63552064863737,0
154.63335338551008,1,4,0,56.61929256287775,77.13738390304107,0
186.01725039932273,2,2,0,74.49724052882009,81.6372598195221,0
157.73683459094434,2,2,0,95.72094175231892,70.73320474299838,0
183.7351542438531,2,3,1,100.0,100.0,0
200.7249742279326,0,2,2,64.87664502209013,45.46375143876376,0
140.36505378104005,2,1,1,73.39854892797919,100.0,0
159.9518604730199,4,0,3,85.05824012388442,85.02852934082264,1
131.21435800931573,2,1,10,90.6433493804522,34.904326075866045,0
165.27596620426456,1,0,0,63.315846782222806,56.52768995325113,0
171.699285666008,4,0,1,100.0,73.07137965366618,0
148.49268368018556,2,1,1,73.98987533794727,100.0,0
117.52464041834432,2,1,2,94.58358151558659,92.58350734617557,0
183.6772352512969,3,5,2,93.43899336839672,80.84920581829557,0
145.25061807982638,2,2,1,85.3670735503874,49.55315116977596,0
191.86447258330097,4,2,0,100.0,44.558875337128356,0
162.11947454390778,1,0,0,75.69031533644218,80.40465950269734,0
110.30894287897127,0,1,3,67.12922978524568,67.60715855232131,1
150.63387713322174,3,1,0,81.54259866113632,75.5198417372732,0
157.15732872421404,1,4,0,52.62042471297484,82.12303570764747,0
137.92776014840572,3,0,1,77.95368034048698,84.67984397850954,0
146.957147245809,2,1,2,100.0,100.0,1
145.62157707606937,1,2,1,69.19090836218228,74.03880770182487,0
133.73535712066703,1,2,1,77.33231825446796,80.63213746755936,0
160.90029874145154,0,2,1,100.0,60.21716789764994,0
159.65863097550144,1,1,1,80.04342736254722,82.93019838861224,0
138.3950329697277,2,3,11,68.60613981881528,92.16374462121206,0
132.9994444810398,2,3,1,100.0,64.32203889819749,0
162.16170872943087,3,1,1,70.26051533568685,46.17883833179575,0
163.1666560222909,4,1,1,88.81221880575184,71.95042862569376,0
140.6369723842689,1,2,1,12.064088009800974,74.2622095135852,0
188.64504106066587,2,2,0,65.09662648029862,32.46766115613016,0
142.56261171331644,0,2,0,83.31514336838339,58.638903321999074,0
164.1740012671735,1,1,2,91.6978461840618,100.0,0
193.23367843665199,4,2,2,42.43870602169258,58.197255527884664,1
189.4924380377264,3,0,6,81.6718700097927,56.9416656168177,1
178.3762452107166,2,6,2,49.45381585099825,77.97502923623756,0
180.7737642240863,2,2,0,100.0,90.74236195435216,0
165.77110348793664,2,1,2,63.49707890047742,77.14035600024772,1
152.49031935166408,5,0,4,24.96205479895304,68.078509750108,1
133.4937831798195,3,2,2,61.448423665575206,54.95216588740593,1
145.9347246932753,1,0,1,59.87203169813329,82.34267424633875,0
149.7982748852849,2,1,2,100.0,58.35835625136324,0
154.68476944039375,0,3,1,46.00031194501453,83.6443134532802,0
183.12542545502512,1,3,2,87.58960243653104,59.263838015472956,0
158.8709597495804,1,1,1,32.58821846874434,45.27910488615367,1
159.2680409042316,0,0,1,74.16495403241959,69.06500574161815,0
171.78911271406878,1,3,1,54.192800717122786,72.12165181946068,0
160.19865016382533,3,2,4,67.59859066688114,59.2467724370119,0
157.1645318479492,3,1,2,67.48138542431357,90.85758140759182,1
130.87026955567387,1,1,3,68.91045271079396,55.83479305795071,1
168.86843667651425,0,3,9,100.0,71.34540914683136,0
165.48085236764376,2,1,3,85.71210531100728,94.54061795360585,0
168.4294722566723,4,1,1,79.60720189255547,64.81169485006805,1
188.77957895713683,1,5,0,58.57503986061222,49.496379097307745,0
155.66453019040335,2,1,7,75.83780978431332,87.99397521511668,0
173.9056368484134,4,4,2,76.76990032763717,80.82509420779235,0
156.05326286742593,4,2,0,78.5799028448434,72.7564227646283,0
168.92321605618218,1,3,4,66.01910300977991,70.8180790449109,0
133.31198332251154,4,1,2,76.64202293736973,86.91715060256746,0
129.5454243072589,4,3,1,49.124143620669926,42.998899657147824,0
187.3700472649051,2,4,1,85.84136927926465,85.69166031904027,0
135.44059548897093,2,2,3,83.60894622576564,73.5348109409162,0
136.32667031886797,2,2,1,61.60974865190934,84.22746189138643,0
132.9812574710529,2,2,3,85.35200722365781,61.833204153620514,0
139.3935227562433,2,3,0,90.05481032291027,38.35191509356821,0
123.03756311220582,2,0,1,42.30956945917241,59.388870473723685,0
165.20531230294546,1,3,1,72.4720101048037,65.47267533655479,0
154.49137313953526,1,2,1,88.62799278608327,56.490967400128795,0
164.00202910756894,1,0,1,46.79393580966466,38.01666642876857,1
164.13111202004933,3,2,1,76.89117408204267,74.61746027796526,0
169.0023176663154,1,3,1,69.26677161842836,71.95117017199863,0
180.62943299466025,1,1,1,80.75112915304909,36.77194347326627,0
